0;0.8
0.1;0.8
0.2;0.8
0.3;0.8
0.4;0.8
0.5;0.8
0.6;0.8
0.7;0.8
0.8;0.8
0.9;0.8
1;0.8
1.1;0.790095245769733
1.2;0.776332092497453
1.3;0.758784593240407
1.4;0.737547162842436
1.5;0.712734069932093
1.6;0.684478822096875
1.7;0.652933447541656
1.8;0.618267677096394
1.9;0.580668030974331
2;0.540336815194414
2.1;0.50091936933589
2.2;0.46729984396228
2.3;0.438614907088938
2.4;0.413291571685686
2.5;0.391397041822923
2.6;0.373041206715463
2.7;0.358316194777109
2.8;0.347295911225746
2.9;0.340035667151136
3;0.336571901907112
3.1;0.336922000221521
3.2;0.341084204941816
3.3;0.349037625854255
3.4;0.358680110108006
3.5;0.367112317476224
3.6;0.375547924595091
3.7;0.382515899680748
3.8;0.388707376946906
3.9;0.393501148755763
4;0.397361760397993
4.1;0.400099012122131
4.2;0.402057194324897
4.3;0.403234791096676
4.4;0.403884944903338
4.5;0.404068777813743
4.6;0.403961996820357
4.7;0.403629656026031
4.8;0.403183785176371
4.9;0.402671234998002
5;0.402155413544661
5.1;0.401661361970914
5.2;0.401218628950132
5.3;0.400834868204369
5.4;0.400518568129115
5.5;0.400266565127771
5.6;0.400076137514832
5.7;0.399939130684522
5.8;0.399848330654346
5.9;0.399794639724769
6;0.399770338498671
6.1;0.399767634917402
6.2;0.399780239138307
6.3;0.399802531333587
6.4;0.399830243877924
6.5;0.39985992630692
6.6;0.39988918043037
6.7;0.399916291666194
6.8;0.399940262670588
6.9;0.399960556801992
7;0.399977059162787
7.1;0.399989904665629
7.2;0.39999942791562
7.3;0.40000605614839
7.4;0.400010271969643
7.5;0.400012553842692
7.6;0.400013356648101
7.7;0.400013084397875
7.8;0.400012085353455
7.9;0.400010644383724
8;0.400008987083982
8.1;0.40000728240618
8.2;0.40000565075803
8.3;0.400004170653348
8.4;0.400002887310482
8.5;0.400001819677153
8.6;0.400000967628218
8.7;0.400000317630756
8.8;0.399999847853886
8.9;0.399999531968425
9;0.399999342236529
9.1;0.399999251610781
9.2;0.399999235235676
9.3;0.399999271287074
9.4;0.399999341411429
9.5;0.399999430782338
9.6;0.399999527944237
9.7;0.399999624478844
9.8;0.399999714597641
9.9;0.399999794688406
10;0.399999862872243
